Episode,Score
795,-327.25125013541697
796,-292.6503739317234
797,-319.467959282478
798,-349.5729987082982
799,-320.203348085017
800,-334.2217050719751
801,-448.81875560320526
802,-376.07555926927097
803,-453.0522613469969
804,-472.92520281100815
805,-494.319603034813
806,-488.6367847738736
807,-478.3753704701359
808,-521.682120997643
809,-510.1370382697178
810,-541.9710663485595
811,-522.9969777516817
812,-493.5184925740335
813,-370.9771390342356
814,-408.9952604114116
815,-358.0320499494995
816,-343.9108286601216
817,-466.1344905944156
818,-402.6267140214089
819,-407.1306581847153
820,-395.1442888787311
821,-427.85727650672857
822,-397.5170845858552
823,-427.19298191369904
824,-388.09716463255927
825,-381.82234375063257
826,-382.7683438155923
827,-407.5029931053063
828,-307.39117447140376
829,-380.9677319714909
830,-248.40489994205544
831,-218.32338524829723
832,-188.36235684911335
833,366.7000353348544
834,-424.92138758304327
835,-419.0955427960463
836,-389.4805397782608
837,-7.474736125210117
838,-389.2543497795744
839,195.72833611600043
840,679.5605617683223
841,243.53255915498733
842,-359.05476542927863
843,-293.2158139682928
844,-59.004505150270006
845,732.1829267840244
846,-136.3331857719209
847,131.6649738307161
848,-173.62698482577224
849,384.66061782847765
850,-406.0233854814026
851,1026.5044130152075
852,-371.04992666339217
853,154.53463610581807
854,165.9712005664765
855,1603.701219892749
856,-407.2637027446492
857,1498.1612804553877
858,53.9080541575711
859,-521.4272033776389
860,-552.7526085348976
861,2112.1459064985397
862,533.7949855778012
863,-489.8557343960601
864,-565.3672759256042
865,-553.1975789473445
866,-606.646527063498
867,-604.5668222192927
868,174.61876573425238
869,687.2730548623989
870,2668.5932054629848
871,2567.434636056587
872,-512.7441449840848
873,-549.8628710906529
874,42.156600191629465
875,160.87871659486453
876,-636.1667925370723
877,-551.6181971885666
878,122.68591727258584
879,-724.8208955674577
880,533.1929964026286
881,-637.2806128005001
882,-635.8669425304195
883,-619.0754094945917
884,-615.9108064118228
885,-585.8843689221984
886,-548.8381054251024
887,-540.0517588578338
888,-527.1317671917296
889,-541.0967022381228
890,-531.1261784127743
891,-75.4354538038306
892,-535.4699164943197
893,-530.1767858244336
894,-436.129993225329
895,-425.1673068509689
896,346.63254577201707
897,162.47986244018549
898,-489.7004757344946
899,136.3015453929329
900,-389.59834478659
901,-471.355898501802
902,-428.7424501068424
903,433.3604679787944
904,-457.0654882677152
905,-437.9624898827935
906,-480.6487681197255
907,-496.0310487280619
908,-478.6059875874224
909,-475.1390121935094
910,-469.9738446114983
911,-477.86357084409445
912,-459.119698184167
913,-493.5990470337865
914,-476.4372106653517
915,-500.4770687744043
916,-486.6615846255411
917,-519.1707492434534
918,-547.0065886490443
919,-533.914102963429
920,-533.8969694858068
921,-542.8065120926831
922,-579.78435973455
923,-569.8816497191859
924,-591.5275976853093
925,-581.0602722567676
926,-576.3608306243577
927,-541.4908484174679
928,-528.6006535213231
929,-542.2694362489274
930,-531.40638680135
931,-541.300640625689
932,-540.9976255666035
933,-538.4189556467732
934,-539.2795584116068
935,-539.8893078523536
936,-539.2741111350647
937,-537.8448317627899
938,-532.6294272351961
939,-542.9269296495667
940,-533.623792242602
941,-526.4409079542635
942,-536.4247373000992
943,-529.7924182275615
944,-534.4231542242088
945,-520.8505117277624
946,-525.2780400192825
947,-516.7259394942106
948,-519.018842875713
949,-506.7690744374709
950,-519.1819295693754
951,-518.1161975904579
952,-519.8367462637505
953,-519.2461048012065
954,-527.136107004312
955,-513.52377622767
956,-522.4518477380997
957,-515.7450036231367
958,-509.7821282210287
959,-506.7489539775488
960,-504.43325872772016
961,-509.8152294919888
962,-484.3720988348349
963,-518.3028892336564
964,-518.5499941110268
965,-517.5600755815277
966,-520.06803913103
967,-517.3305746098426
968,-525.6202668512436
969,-528.8954994888338
970,-520.3333171271721
971,-515.2022698138517
972,-528.4480626733596
973,-516.439350748904
974,-522.9698273543443
975,-526.2103367888609
976,-528.263979396844
977,-536.4358109076812
978,-534.0595820008409
979,-534.3172624195004
980,-533.7217355904853
981,-530.1670307494168
982,-538.4386251806524
983,-531.1128150158423
984,-535.8409711446709
985,-532.9183791832425
986,-537.3477839631518
987,-541.2566775417669
988,-541.7263646187001
989,-544.5656040127042
990,-545.8681860556701
991,-542.5070756483049
992,-545.7655675928962
993,-545.1131502120875
994,-545.7820996126978
995,-507.78794361923775
996,-494.9582157606723
997,-496.5295214459045
998,-497.822898622145
999,-508.89473860731096
1000,-505.2002400172427
1001,-493.8924996216211
1002,-489.6893478032831
1003,-503.94917633903776
1004,-462.1766658346584
1005,-430.31625990367024
1006,-402.2640156085161
1007,-419.4474818882935
1008,-407.1986855905604
1009,-442.4925736209189
1010,-452.4937975350342
1011,-441.2256363888832
1012,-457.0750826529473
1013,-430.93331250302856
1014,-378.0154622175747
1015,-382.17445778320086
1016,-428.3006492203247
1017,-383.5300411689844
1018,-425.834608484145
1019,-400.4482536115836
1020,-394.4209417988874
1021,-408.4996681692377
1022,-362.9358711026009
1023,-246.34642274696824
1024,-296.0877335523134
1025,-287.7091954790053
1026,-142.2844831508705
1027,-373.59116577803366
1028,-447.4531017267995
1029,-411.1372549647601
1030,-399.55015993201135
1031,-446.8433193300604
1032,-258.811995376088
1033,-212.27965812060071
1034,-288.41088702572296
1035,-186.01186078368676
1036,-279.5746848439776
1037,-197.72611208186055
1038,-266.237241117976
1039,-219.172257780404
1040,-131.43113476595738
1041,-373.1739477661206
1042,-386.0672317463262
1043,-384.21793467671137
1044,-348.8810564746247
1045,-195.03598058718413
1046,-365.2331359039132
1047,-347.5886722222528
1048,-372.18511242823024
1049,-353.90444711851745
1050,-335.0789727838063
1051,-372.4160187838913
1052,-419.576534294004
1053,-416.6374938462295
1054,-365.73127588726834
1055,154.74457720031828
1056,-144.55590211846786
1057,292.5289057343029
1058,-381.51433609342735
1059,-132.26484943251674
1060,-439.814530869982
1061,-241.73288267937704
1062,-232.56723898424448
1063,-224.3290266535353
1064,-148.90311831117842
1065,66.99757177394284
1066,-175.73204295653966
1067,-90.2803565692261
1068,-262.30496599319844
1069,-120.76599296063829
1070,-258.7282171836553
1071,-179.29695026943742
1072,-269.2516580561671
1073,-287.4912958739951
1074,-324.4315589528973
1075,-316.78013770848656
