Episode,Score
366,-143.84773681066227
367,-146.15478706799425
368,-146.57251192764753
369,-145.83826609583016
370,-146.52090753959456
371,-146.91158777073096
372,-147.68921803580878
373,-146.19949305883392
374,-147.3429820141222
375,-147.25441762036144
376,-148.3851995558366
377,-146.67724182530083
378,-148.10474377556463
379,-149.14050918405343
380,-147.11254420732922
381,-148.1264880253458
382,-145.99491300377514
383,-147.30656426096834
384,-145.76641764020084
385,-146.38173108940757
386,-145.43273065549155
387,-146.62990485563506
388,-145.89718292215886
389,-144.8888034048463
390,-145.9813596803791
391,-143.7242681618095
392,-144.54099026696892
393,-144.91587303549625
394,-144.6800872358749
395,-141.41181407640232
396,-140.8111475655045
397,-141.96563879184768
398,-142.6890285554711
399,-141.70536415253838
400,-144.12939228921607
401,-144.21715487129407
402,-143.72640890768753
403,-143.51045263861477
404,-144.28924342128653
405,-144.2743541643983
406,-143.96210742655654
407,-144.3241565969088
408,-144.1847936282067
409,-143.3296639027318
410,-143.39447386221454
411,-142.14062101613462
412,-141.58427946748031
413,-143.21782765729574
414,-143.37250519639954
415,-142.5732369720324
416,-140.2241268369934
417,-143.97696394771714
418,-143.17496982457826
419,-143.24379570154025
420,-143.71615166290454
421,-141.9280910597758
422,-146.17117563592092
423,-147.07280232100518
424,-146.80361312269918
425,-146.74851085344875
426,-146.51083009010938
427,-145.4185283224959
428,-145.17614114649191
429,-145.06590699725368
430,-143.93571069153748
431,-147.39227449080948
432,-147.72693233156556
433,-145.56225373829975
434,-145.82042713213642
435,-146.38382570953107
436,-151.6790718718755
437,-151.79090513984022
438,-152.19545985820105
439,-152.49263807844585
440,-149.5936707503018
441,-150.5845580687177
442,-150.78394333126744
443,-149.2531888236473
444,-149.9610844951799
445,-149.41244721779137
446,-150.351501670995
447,-149.762881078211
448,-149.4783089198181
449,-151.10260569528404
450,-152.7276413227883
451,-153.0241274228138
452,-152.88512033675187
453,-152.37203781526526
454,-152.39790657255472
455,-151.62700913481692
456,-151.32752440537243
457,-150.86026184071972
458,-151.1904846573755
