Episode,Score
342.0,-250.38750980072092
343.0,-251.5674468333093
344.0,-248.91943557525326
345.0,-256.4005451055036
346.0,-259.6708195628079
347.0,-247.98406471332396
348.0,-249.40950992056003
349.0,-258.5628948533415
350.0,-255.3862380795587
351.0,-251.29980955113206
352.0,-243.76187471689468
353.0,-237.89676244643204
354.0,-232.89860999940342
355.0,-225.3038440226248
356.0,-231.49317405626152
357.0,-258.4357785922409
358.0,-263.15065509070104
359.0,-247.38821050286782
360.0,-253.16763146442943
361.0,-272.26927218194777
362.0,-259.42463086840405
363.0,-272.62705816326155
364.0,-278.66820187703615
365.0,-279.2393938122245
366.0,-284.45077170762744
367.0,-310.1751845442236
368.0,-294.93939701408334
369.0,-288.7574796193108
370.0,-299.84145319361704
371.0,-288.59214071850914
372.0,-258.92917019056887
373.0,-294.21559281637747
374.0,-271.173800366917
375.0,-280.2087995661055
376.0,-271.3702903016237
377.0,-268.9085209568385
378.0,-254.53760078080734
379.0,-259.2038224471122
380.0,-289.2534638575342
381.0,-261.0512001644182
382.0,-236.88131290466146
383.0,-262.3482537411296
384.0,-241.22385102807257
385.0,-271.77676578759906
386.0,87.58286496067534
387.0,-229.96211546544137
388.0,-211.33601765211586
389.0,-229.59698457493909
390.0,-220.0920363075769
391.0,-226.58901387625164
392.0,-239.70663114090584
393.0,2137.977742099773
394.0,1010.8806857552653
395.0,-243.35618880469602
396.0,-174.59967942408176
397.0,-198.42883364079998
398.0,-249.32585850502048
399.0,-210.79706027213751
400.0,-200.46663328602267
401.0,-232.83905644373704
402.0,-240.19617419883352
403.0,1119.3858478129941
404.0,-216.0828629378532
405.0,80.78245554100899
406.0,-191.0919074839352
407.0,-202.23749127368689
408.0,-63.15046164920729
409.0,-203.40727435285
410.0,16.00905990352049
411.0,1380.907195251373
412.0,3.4975339175733136
413.0,-245.21202497671013
414.0,-183.39517029118218
415.0,-217.8526189605188
416.0,-214.259119360735
417.0,-214.27523517835527
418.0,-189.92223656302284
419.0,107.19958668293825
420.0,-196.39573335631528
421.0,-229.83017930745478
422.0,1632.9433457435812
423.0,-228.5977609588693
424.0,-208.3703355756428
425.0,126.44421082964233
426.0,-200.85625437448712
427.0,244.85053731770023
428.0,2862.378551934672
429.0,-198.74931782352294
430.0,-198.4557467630038
431.0,-200.15125820941182
432.0,-217.56905403959084
433.0,1571.7878460161924
434.0,902.6237828129817
435.0,-204.14172836840828
436.0,-192.01821644822377
437.0,421.9383748179149
438.0,-222.9272813971932
439.0,-13.146091605768712
440.0,-163.2590209134733
441.0,107.35458938503386
442.0,3.943960085860856
443.0,-188.36963104924104
444.0,-177.37936007456656
445.0,208.31554663334558
446.0,4.147544172680463
447.0,-216.57699496908873
448.0,2419.5511474848226
449.0,-200.13412714094443
450.0,2105.3423119995405
451.0,20.070882646801863
452.0,2650.1714048136064
453.0,-196.83900703657756
454.0,-190.93252089151338
455.0,155.33704441567414
456.0,-132.15888123111048
457.0,-127.73783051409191
458.0,21.622513452435943
459.0,-189.09505930324917
460.0,-129.84059722132156
461.0,643.4368553458777
462.0,-200.21091528721922
463.0,319.024371658608
464.0,139.8342073653706
465.0,-175.8509541742826
466.0,-173.6077270042168
467.0,-100.75621366107691
468.0,38.21443873931213
469.0,-185.43506014107257
470.0,-152.36424218654273
471.0,-169.9482241339546
472.0,-161.9753345779701
473.0,-177.58867960956215
474.0,-169.44040633384782
475.0,-156.99932029731008
476.0,-28.37139516881991
477.0,-161.4886260403316
478.0,208.61310941370874
479.0,-165.96118083813428
480.0,-73.36768534823355
481.0,-60.83936443381803
482.0,-138.48794650195958
483.0,-174.02019101332908
484.0,532.1724462441115
485.0,85.12023038195035
486.0,180.69206061852347
487.0,-158.03731472790568
488.0,-170.86802738735864
489.0,1951.8909360949522
490.0,56.16402964216282
491.0,2596.437078210895
492.0,-11.565622301458465
493.0,11.06689653060879
494.0,1927.36916021168
495.0,-159.0609475838789
496.0,14.131303520566059
497.0,-163.36529735103025
498.0,164.7286753631007
499.0,-177.50184830138443
500.0,201.76961307207856
501.0,-47.777250701024315
502.0,-107.25577725167773
503.0,94.37912507035698
504.0,-172.69943214770126
505.0,-138.17032559128256
506.0,-118.82055593115001
507.0,-151.83431217728068
508.0,-155.28240209299275
509.0,-164.2570473887381
510.0,-181.3472707247367
511.0,-111.14411602524716
512.0,695.7222850956689
513.0,-202.7955274660699
514.0,-173.207850435522
