Episode,Score
0,-262.867457588799
1,-147.42856545447023
2,-302.6546448101824
3,-320.5419865251381
4,-266.42362618859954
5,-184.1179985306732
6,-178.14659152573017
7,-151.96031054915224
8,-33.93398221512164
9,-27.519829178972348
10,-110.76798613811064
11,-53.0056796946937
12,-22.834922903770263
13,-40.38355789843502
14,-41.90951002019945
15,-9.67579125943196
16,42.47287016852773
17,69.17415718105718
18,-20.212959072166385
19,-36.455698337113326
20,18.90215458480159
21,-0.4389539320963277
22,16.847867212976112
23,45.26192133369673
24,37.0829994457234
25,25.589160084935187
26,31.50962562826157
27,16.059915270821673
28,-26.940648577554192
29,13.567204749898243
30,-8.473497323770387
31,48.66455878216841
32,36.85277051507947
33,25.67260855589171
34,38.69441574573568
35,31.26513031946104
36,19.79598328399721
37,-14.589773087969728
38,18.547933814810165
39,55.30831157633046
40,65.28101822438023
41,95.50539830033756
42,-17.180959854786995
43,32.05251038170926
44,38.79676782473276
45,-21.970637574427823
46,35.71649280067301
47,25.740888609577063
48,60.540606279927474
49,54.3951586040249
50,-15.822850722061052
51,39.71974684692076
52,7.386699501840535
53,-24.52007264822122
54,24.83294021726393
55,20.321309221824905
56,-59.041413789180346
57,-130.32625777327118
58,-48.35718821349024
59,-170.39589008764844
60,-27.26074162423925
61,-176.55292283584225
62,-102.49192659927256
63,-147.98622154628362
64,114.30322941979544
65,-9.394701734808274
66,41.1944581875245
67,-22.053005291278367
68,22.02595576610366
69,-21.280608077608065
70,1.7646091587430026
71,57.846148754938575
72,24.44743232287817
73,7.463831234149837
74,5.7719055271646935
75,11.762205363237522
76,6.0553808179314
77,26.321666522140543
78,12.301378024947835
79,11.657644559074257
80,2.898570755089142
81,0.5961979164689225
82,1.7910634195926167
83,6.49481817444
84,1.879526368619509
85,-0.072141868797476
86,-0.9476342443811888
87,-1.6252384987977415
88,13.590329898136972
89,15.968802709457892
90,0.5045070203544845
91,1.8042319341730888
92,2.155569210731384
93,15.433728411979262
94,9.87930560657852
95,1.6018213257681546
96,9.436063429678253
97,-1.2464900957770948
98,-2.3831040905294727
99,0.6470325457854673
100,6.5204537974396
101,0.0364291792932845
102,15.351949427652992
103,8.225800267898846
104,33.79838635358294
105,-16.141654759501545
106,-6.125664203506558
107,62.74821350324687
108,35.08298364782674
109,39.74576965519516
110,45.03278256305002
111,3.944747494220288
112,16.491533453632513
113,46.08495301044702
114,-19.408173921687823
115,-0.4108229420052942
116,24.81008082600601
117,54.02521933987386
118,23.569529222483315
119,-10.296933088197372
120,36.81021704652043
121,50.769223773437815
122,76.68835313501866
123,52.0599529707834
124,19.749560906330125
125,49.56178926022862
126,12.718137736345254
127,48.35581391890175
128,36.00760935667911
129,40.79094785605019
130,202.06301695032255
131,153.52900829558982
132,61.72770284712653
133,-15.141974939157896
134,-70.05241819052725
135,132.93405349387447
136,48.0660121037488
137,86.9697861411248
138,105.14922282474188
139,71.02965804384161
140,50.85360365614396
141,9.283935917113444
142,60.08668681023783
143,97.8198032129286
144,16.44521512896195
145,84.29783582152015
146,-38.73896776785588
147,9.849263420293877
148,-23.62804654291247
149,-15.09917640704765
150,65.63178155417427
151,10.182260550021368
152,-25.070398905899317
153,19.35789681202884
154,-20.27168693486553
155,75.75023306663722
156,49.310250987761286
157,-27.3345860555534
158,72.49399764370969
159,66.13350683449565
160,17.6759662687727
161,-44.36359026802353
162,-17.04459151182564
163,2.6766121247802124
164,18.18674825158768
165,104.5301377763912
166,-42.23477492707482
167,-41.3134349375073
168,56.41543292733137
169,29.446075496006813
170,-73.13030994489127
171,-18.960691499257923
172,-25.13323976722875
173,42.83856876214388
174,63.40052064140312
175,-14.422888587293407
176,44.47647755717197
177,-50.86585509732944
178,81.27520816564122
179,21.156113236563687
180,-14.728950799616516
181,54.1760903085306
182,240.38814684753743
